left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
cbn,0.9127189069986343,0.9636827297508717,0.9596960879862309,0.9641587324440479,0.9328640028834343,0.9542553015053272,0.9751656018197536,0.9699705429375172,0.9436645768582821,0.9789130631834269,0.9720936473459005,0.9622625485062599,0.9648795910179615,0.9761943332850933,0.9497747682034969,0.9598278664052486,0.9593939483165741,0.9895840669050813,0.9639672599732876,0.9583288542926311
cbw,0.9789384547621012,0.9832716304808855,0.9848943306133151,0.9794940855354071,0.9674251116812229,0.9837846606969833,0.9858042718842626,0.9875414110720158,0.9693008381873369,0.986884281039238,0.9620679505169392,0.9827938992530107,0.9719689544290304,0.9756242204457521,0.977388359606266,0.9775602146983147,0.9823504090309143,0.9840634521096945,0.982933048158884,0.9678355231881142
cby,0.9846560247242451,0.9769318010658026,0.985480435192585,0.9908367041498423,0.9837557934224606,0.981022922322154,0.9850547090172768,0.9930851147510111,0.9881259733811021,0.9892063764855266,0.9697073977440596,0.9781405366957188,0.9807636626064777,0.980329018086195,0.9556284993886948,0.9763083774596453,0.9826634433120489,0.9816695712506771,0.9785448256880045,0.9598702602088451
cck,0.9722055848687887,0.973550908267498,0.9789051786065102,0.9658997133374214,0.9714254178106785,0.7952278256416321,0.9770601727068424,0.9675455689430237,0.9700123425573111,0.9288197979331017,0.9702631309628487,0.9671397767961025,0.9828820116817951,0.9791522659361362,0.9719047341495752,0.8455422818660736,0.9497919715940952,0.986634224653244,0.9760652258992195,0.9685554392635822
ccv,0.9886639891192317,0.9814111348241568,0.9634587876498699,0.9804878477007151,0.9865878913551569,0.9828142207115889,0.9936475115828216,0.9758177734911442,0.9765802025794983,0.9798315670341253,0.9839948154985905,0.9789608046412468,0.9653430841863155,0.975655822083354,0.9765489622950554,0.9860579306259751,0.9404269643127918,0.9757486023008823,0.9570606760680676,0.9721807483583689
ccx,0.9735056813806295,0.9746499359607697,0.9793021436780691,0.9779021013528109,0.9860109547153115,0.9739709552377462,0.9871606659144163,0.9800720512866974,0.9895175658166409,0.9762281700968742,0.9771737642586231,0.976576067507267,0.9889515535905957,0.9717435277998447,0.9774158224463463,0.9845152506604791,0.9856628179550171,0.9650590308010578,0.9594844207167625,0.967799611389637
cdb,0.9809894002974033,0.8483815640211105,0.981383141130209,0.968695554882288,0.8934665694832802,0.991509098559618,0.986936567351222,0.9749456532299519,0.9470063969492912,0.9750180579721928,0.9443123042583466,0.9738298002630472,0.9847033470869064,0.9930317895486951,0.9850983005017042,0.9746799524873495,0.9885569671168923,0.991411498747766,0.9895571367815137,0.9643904119729996
cdh,0.9707437455654144,0.9712728131562471,0.982604531571269,0.9713771417737007,0.974260350689292,0.974560858681798,0.9681940376758575,0.9644511938095093,0.967611201107502,0.9722314924001694,0.974785890430212,0.9731763526797295,0.9704773724079132,0.9591624774038792,0.9695021640509367,0.9226856753230095,0.9652495086193085,0.9741113558411598,0.9735372010618448,0.9640423133969307
cdp,0.94782829657197,0.9587958827614784,0.9852972598746419,0.9728194754570723,0.9897155035287142,0.9761859886348248,0.9684064164757729,0.9927942110225558,0.9850687803700566,0.981176545843482,0.970388213172555,0.9701354503631592,0.9851011885330081,0.9710065554827452,0.9856433989480138,0.9822681788355112,0.9790649227797985,0.981112303212285,0.9861694173887372,0.9848565757274628
cdt,0.9799635969102383,0.9705688674002886,0.9805305376648903,0.9799285903573036,0.9698814898729324,0.9752869643270969,0.9816362746059895,0.971625454723835,0.97728599794209,0.9797611143440008,0.9748809263110161,0.9664700701832771,0.9291748404502869,0.9721670541912317,0.9226936772465706,0.9736732188612223,0.9703676328063011,0.9763842690736055,0.8520690500736237,0.9804835896939039
cec,0.9777227360755205,0.95315096154809,0.9787313509732485,0.9782498348504305,0.966463603079319,0.952774528414011,0.9759946409612894,0.9684428349137306,0.9654168784618378,0.9673639871180058,0.9677259661257267,0.9662048257887363,0.9522274024784565,0.9524306245148182,0.9618687108159065,0.9774872772395611,0.9677258133888245,0.9538182504475117,0.9593438394367695,0.9615494422614574
ced,0.97908547334373,0.9770324937999249,0.9862868962809443,0.9803946726024151,0.9812056180089712,0.9744617529213428,0.980646500363946,0.9525808207690716,0.9863067520782351,0.8975089937448502,0.9695551302284002,0.9856148874387145,0.9406456910073757,0.9721068013459444,0.9756937827914953,0.9501210674643517,0.9852199284359813,0.9571192190051079,0.9890619646757841,0.9875528840348125
cem,0.9420927464962006,0.9582842290401459,0.9429790638387203,0.9641564711928368,0.9649269692599773,0.9820306245237589,0.9683220162987709,0.9576326496899128,0.9644739106297493,0.9855312975123525,0.9555173628032207,0.9771284013986588,0.9408077783882618,0.9707582835108042,0.9162238165736198,0.7762935161590576,0.9920313097536564,0.9836549200117588,0.9773970600217581,0.8811195865273476
cep,0.9755926597863436,0.9814116638153791,0.9790129661560059,0.9789826311171055,0.9716759696602821,0.9815012942999601,0.981820609420538,0.9696715567260981,0.9819250665605068,0.9728989042341709,0.9683570489287376,0.9864964243024588,0.979728065431118,0.9733884576708078,0.9842656534165144,0.9489912688732147,0.9545984901487827,0.9143489897251129,0.9643784500658512,0.9882973143830895
cfk,0.9656913205981255,0.9850596999749541,0.9551501870155334,0.984143728390336,0.9614848345518112,0.9703234750777483,0.9863418396562338,0.9706680923700333,0.9694172143936157,0.9720699470490217,0.9832026399672031,0.9845368610695004,0.9759761020541191,0.9855876406654716,0.9788465481251478,0.9721740763634443,0.9681918956339359,0.9800806753337383,0.989973796531558,0.9752746261656284
cfp,0.9549119286239147,0.9551096893846989,0.9625231958925724,0.9615922793745995,0.9617996253073215,0.9788491670042276,0.9640877731144428,0.9779708068817854,0.9627198986709118,0.9693318568170071,0.9518826343119144,0.9617896489799023,0.928834080696106,0.9579852446913719,0.9669878594577312,0.9605850912630558,0.9627876505255699,0.9646075293421745,0.9626041166484356,0.9597476609051228
cgj,0.963726993650198,0.9873370826244354,0.9637007601559162,0.9591022692620754,0.9706520568579435,0.9682742469012737,0.9689161293208599,0.9359733313322067,0.9910038998350501,0.9662913978099823,0.9389204755425453,0.9711954239755869,0.9708736930042505,0.9728405606001616,0.9764320775866508,0.9670585282146931,0.9514216892421246,0.965565662831068,0.9494287446141243,0.9696600623428822
cgt,0.9799546990543604,0.9816622268408537,0.9194917306303978,0.9884588932618499,0.9755336623638868,0.9765127040445805,0.9823584333062172,0.967904981225729,0.990296377800405,0.9911572746932507,0.9385083019733429,0.9643535763025284,0.9721952192485332,0.9484797678887844,0.9812717046588659,0.9688297603279352,0.9786509498953819,0.971004543825984,0.8026498407125473,0.9853378115221858
cgv,0.9791577477008104,0.9745791684836149,0.9711866024881601,0.987843326292932,0.9883050452917814,0.9355397969484329,0.9856644636020064,0.9613860137760639,0.9769825283437967,0.9908164907246828,0.9730237256735563,0.9814844820648432,0.9916203320026398,0.9812722019851208,0.9890796551480889,0.9835219029337168,0.969255244359374,0.9641064517199993,0.980974493548274,0.9854123769327998
cgy,0.8538037538528442,0.9897415125742555,0.9777813423424959,0.9929315154440701,0.9732716493308544,0.9859876642003655,0.965663630515337,0.9790087658911943,0.9663627669215202,0.9777857046574354,0.9732692334800959,0.9835587609559298,0.9670610763132572,0.9614270702004433,0.9716865997761488,0.9842380713671446,0.9851817367598414,0.9722377602010965,0.9862662106752396,0.9839190356433392
chw,0.9794948920607567,0.9563454911112785,0.9617591537535191,0.971715435385704,0.9567155875265598,0.9728810954838991,0.9495952501893044,0.9731218442320824,0.8544687181711197,0.9348015338182449,0.9743964858353138,0.8699677437543869,0.9722203481942415,0.9517395459115505,0.9500369429588318,0.954334057867527,0.966232568025589,0.9070916920900345,0.9240788444876671,0.9663197584450245
cii,0.9683292359113693,0.9495201446115971,0.675196647644043,0.9908827310428023,0.974174540489912,0.9514833316206932,0.9946609549224377,0.9627413414418697,0.992640991229564,0.9884590208530426,0.9788384940475225,0.986047150567174,0.9712963681668043,0.9863668363541365,0.9796713497489691,0.9425464794039726,0.9897185349836946,0.9723265096545219,0.9767021499574184,0.9650433473289013
cil,0.9873260026797652,0.9844057280570269,0.9832837451249361,0.9884540298953652,0.987131885252893,0.9721527919173241,0.9866465181112289,0.9663471914827824,0.982424495741725,0.9825839586555958,0.9793835710734129,0.9782911390066147,0.9719352871179581,0.9863876346498728,0.9901114432141185,0.9941575792618096,0.9792369250208139,0.969295172020793,0.9118419215083122,0.9873063936829567
cin,0.9480327740311623,0.949013102799654,0.9469698704779148,0.9475142657756805,0.9665898531675339,0.9653926156461239,0.9512087255716324,0.9490755759179592,0.9560133740305901,0.9505113400518894,0.9559703208506107,0.9513574540615082,0.9717805813997984,0.9444139488041401,0.9451621510088444,0.9538243412971497,0.9571198113262653,0.8133196085691452,0.952166460454464,0.9525204226374626
cio,0.9808929394930601,0.9763083383440971,0.9710389859974384,0.9794969167560339,0.9800648335367441,0.9675891175866127,0.9700657166540623,0.97692945972085,0.9779705069959164,0.9787934087216854,0.9761426746845245,0.9770247880369425,0.9824374709278345,0.9749434590339661,0.9827358853071928,0.9759817775338888,0.9854607516899705,0.9781785514205694,0.9684479124844074,0.9803881961852312
cjd,0.9776592925190926,0.9806062486022711,0.9849020168185234,0.9602325446903706,0.9440568350255489,0.9785200171172619,0.9824187085032463,0.9877302665263414,0.9726210348308086,0.983564380556345,0.9227615669369698,0.9740347620099783,0.9756672978401184,0.9830938018858433,0.9219318479299545,0.980511324480176,0.9232668057084084,0.9512398280203342,0.9817358888685703,0.9693667441606522
cje,0.9784970916807652,0.9485695399343967,0.9541209265589714,0.9513397701084614,0.9540963470935822,0.9537107422947884,0.9511120244860649,0.9698332063853741,0.9596941880881786,0.9766286630183458,0.9387738332152367,0.9575358368456364,0.9678059257566929,0.9609526209533215,0.9529934301972389,0.9668362140655518,0.9478053748607635,0.9810470249503851,0.9580145739018917,0.9671954847872257
cji,0.926197923719883,0.9743628464639187,0.9869998367503285,0.9779293723404408,0.9737827777862549,0.9754436276853085,0.9047149121761322,0.9903919361531734,0.9811005964875221,0.9663843102753162,0.9699776712805033,0.9839520715177059,0.9813624415546656,0.9760571736842394,0.9197067767381668,0.9866154277697206,0.9111498445272446,0.9699426889419556,0.9718383476138115,0.9858988961204886
cjj,0.9780795518308878,0.9879820728674531,0.986833993345499,0.9880168028175831,0.9723425321280956,0.9449865967035294,0.9708815384656191,0.9695399682968855,0.9843005854636431,0.9924808037467301,0.9641495198011398,0.9826176967471838,0.9792713820934296,0.9916926948353648,0.9733997639268637,0.9846211019903421,0.9753279220312834,0.9783143531531096,0.9864270118996501,0.9706132505089045
cjm,0.9551562778651714,0.9656942598521709,0.9657987058162689,0.9615206085145473,0.9602317065000534,0.9614881612360477,0.9654054418206215,0.9683465473353863,0.9626866392791271,0.9583194218575954,0.9647409878671169,0.9639551229774952,0.9690765142440796,0.9540892541408539,0.9748598244041204,0.9659392945468426,0.9653554856777191,0.94298355281353,0.9302624985575676,0.9580541104078293
cjr,0.9717938154935837,0.9805039223283529,0.9648488871753216,0.9786756206303835,0.978044182062149,0.9785304423421621,0.9802185986191034,0.9742871411144733,0.9755534175783396,0.9682252071797848,0.9805084187537432,0.963082455098629,0.9757594596594572,0.980689512565732,0.9795150775462389,0.9758777152746916,0.9757555183023214,0.9861473999917507,0.981230840086937,0.9721639212220907
ckg,0.9817158281803131,0.9856407446786761,0.9818996731191874,0.9378529265522957,0.9680560939013958,0.9757260903716087,0.9655597805976868,0.9617246203124523,0.957291703671217,0.9657109044492245,0.9710849486291409,0.9591725617647171,0.9557906650006771,0.9590406119823456,0.9610933065414429,0.976487884297967,0.9851340549066663,0.9654934927821159,0.9625691957771778,0.9582890905439854
ckk,0.9763657301664352,0.9839149434119463,0.9807777926325798,0.9872588980942965,0.9552095420658588,0.9736247956752777,0.9830791298300028,0.9597907327115536,0.9836618602275848,0.9801590368151665,0.9621992073953152,0.983818057924509,0.9800122566521168,0.9763522148132324,0.9765768051147461,0.9589524455368519,0.9759986568242311,0.9758591037243605,0.9776766337454319,0.9813168160617352
ckq,0.9804831184446812,0.9867057949304581,0.9583688415586948,0.9904463943094015,0.9733951333910227,0.9774163160473108,0.9852779526263475,0.9443478137254715,0.9617188051342964,0.989578147418797,0.9793585613369942,0.9485639743506908,0.9881346924230456,0.9884541109204292,0.9281364232301712,0.9631032571196556,0.9871519403532147,0.9682153984904289,0.9781479202210903,0.9754043556749821
cle,0.9849325139075518,0.9754532482475042,0.9572945348918438,0.954375721514225,0.9622538574039936,0.9665107131004333,0.9633762240409851,0.9672357775270939,0.9815107844769955,0.9873797409236431,0.9729518759995699,0.9481134563684464,0.9668312408030033,0.9835582375526428,0.9683055505156517,0.8727108687162399,0.9547908790409565,0.9629060439765453,0.989847426302731,0.9585990086197853
cmb,0.970472315326333,0.9771042931824923,0.9647481739521027,0.9697271231561899,0.873564675450325,0.971665384247899,0.6738426387310028,0.8733454197645187,0.9786630775779486,0.925523042678833,0.9789742510765791,0.9821116998791695,0.9821755830198526,0.980000326409936,0.9855800792574883,0.9753624182194471,0.9799964968115091,0.9160256534814835,0.9874178729951382,0.8734105229377747
cmh,0.9551289975643158,0.9921701718121767,0.9678388722240925,0.9622454904019833,0.9647602811455727,0.8754144236445427,0.9598886966705322,0.9049957543611526,0.9918225249275565,0.8062932938337326,0.9548683762550354,0.9767585769295692,0.9709996860474348,0.9576229006052017,0.957945242524147,0.9593325667083263,0.9633021429181099,0.9616210050880909,0.9743877034634352,0.9681732542812824
cnp,0.9601995199918747,0.9531996883451939,0.9594132490456104,0.9736072290688753,0.9755230788141489,0.9716985020786524,0.9748490378260612,0.9625078067183495,0.9679769538342953,0.9496851488947868,0.9602645598351955,0.966041088104248,0.9600919783115387,0.9478241354227066,0.9814192485064268,0.9710821900516748,0.9671543128788471,0.9616543278098106,0.9647578373551369,0.9620536342263222
coe,0.7288000285625458,0.9839827585965395,0.970846364274621,0.944623488932848,0.9784035049378872,0.9684307128190994,0.9853727389127016,0.9817078467458487,0.9897233061492443,0.9633757025003433,0.9663130640983582,0.9640261419117451,0.8861520439386368,0.9715170916169882,0.9816654957830906,0.9894331078976393,0.988260175101459,0.9442675821483135,0.9841374177485704,0.8964166343212128
com,0.9719697721302509,0.9347583204507828,0.9713358860462904,0.9501594789326191,0.9560104459524155,0.972902512177825,0.8875276669859886,0.933853268623352,0.9697408005595207,0.9890842828899622,0.9660160094499588,0.968461237847805,0.951608806848526,0.9824791606515646,0.967094924300909,0.9682467356324196,0.9715840481221676,0.9668687805533409,0.9851260036230087,0.988658994436264
cov,0.9764946456998587,0.9855507928878069,0.9750261139124632,0.9879669733345509,0.9308930039405823,0.9744338598102331,0.9703257940709591,0.9863810073584318,0.9700739290565252,0.9628034010529518,0.9636207707226276,0.9812650810927153,0.980264337733388,0.9668856933712959,0.9712620079517365,0.9640451148152351,0.977771332487464,0.987482588738203,0.9581499062478542,0.9611005894839764
cpe,0.9789297077804804,0.9703529458492994,0.9622691981494427,0.9395993016660213,0.876168854534626,0.7795500159263611,0.9840399026870728,0.9856655821204185,0.9761118423193693,0.9773097205907106,0.9678247831761837,0.9899243023246527,0.9820394329726696,0.940008208155632,0.9762694258242846,0.9813765995204449,0.9550046995282173,0.9848485672846437,0.9831976313143969,0.9862190894782543
cph,0.9703419264405966,0.9801036771386862,0.9860560446977615,0.9831413067877293,0.9466918185353279,0.9848912032321095,0.9818555414676666,0.9855923298746347,0.9816774018108845,0.9904471421614289,0.9860481452196836,0.9824509285390377,0.9765564315021038,0.9211320355534554,0.968680489808321,0.9705254901200533,0.9782909862697124,0.9883552705869079,0.9133177697658539,0.9388820864260197
cpq,0.9780459981411695,0.9664099253714085,0.9645917527377605,0.9658879674971104,0.9823532346636057,0.9747583530843258,0.957040823996067,0.9665024615824223,0.9783505741506815,0.9637906923890114,0.9555486626923084,0.9788330756127834,0.96244777739048,0.9833786878734827,0.8591566681861877,0.9601901099085808,0.9771415293216705,0.983951123431325,0.9887371733784676,0.9849993018433452
cpy,0.9533488489687443,0.9671754464507103,0.88030144572258,0.9662770181894302,0.9572270922362804,0.9102856889367104,0.9652166739106178,0.9433919489383698,0.9660420045256615,0.9489775151014328,0.9600508809089661,0.9708943106234074,0.9875392885878682,0.9612396396696568,0.9170415624976158,0.9539035558700562,0.8535292893648148,0.9796942379325628,0.9637708775699139,0.9567166715860367
crb,0.9439931437373161,0.9441464096307755,0.9466753490269184,0.9494421407580376,0.9452711418271065,0.9705310147255659,0.9440252184867859,0.9469092972576618,0.9440868049860001,0.9427835419774055,0.9476366341114044,0.964040469378233,0.9493968039751053,0.9578925147652626,0.9510023519396782,0.9434191137552261,0.9646763689815998,0.9665818624198437,0.9527768790721893,0.9445012547075748
cro,0.979583390057087,0.977463111281395,0.9804813582450151,0.9741199798882008,0.9903691196814179,0.9505186229944229,0.9871289459988475,0.9741619993001223,0.9470223300158978,0.9895742777734995,0.9752012845128775,0.9833534937351942,0.958199605345726,0.9773076474666595,0.9079523906111717,0.961421076208353,0.9671960957348347,0.9642837643623352,0.9764334615319967,0.9709187913686037
cta,0.9549925662577152,0.9516153149306774,0.9682132750749588,0.9394548386335373,0.9718773420900106,0.9644435420632362,0.9544042386114597,0.9662827774882317,0.9717747271060944,0.9702404122799635,0.9740228671580553,0.9675369523465633,0.9884169334545732,0.976324649527669,0.9377501457929611,0.8635966926813126,0.9667167738080025,0.9884954849258065,0.7348105609416962,0.9880211241543293
cue,0.9846235290169716,0.9749740492552519,0.9803801458328962,0.9687497802078724,0.9744137674570084,0.9794298857450485,0.984152901917696,0.9661498963832855,0.9720403887331486,0.9777344837784767,0.9918564204126596,0.9838101752102375,0.9893594589084387,0.9790620375424623,0.9820404183119535,0.9935413491912186,0.99001579079777,0.9749108273535967,0.9856849107891321,0.9771315399557352
cuj,0.9649169892072678,0.9647267572581768,0.9797348789870739,0.9664232321083546,0.9807759467512369,0.9778138156980276,0.9566221125423908,0.9766862653195858,0.9794356375932693,0.9633414186537266,0.9709145184606314,0.9820038676261902,0.9602113589644432,0.9613173976540565,0.9932336788624525,0.974318727850914,0.9696893077343702,0.9612677171826363,0.9828741811215878,0.9785874970257282
cut,0.9361328259110451,0.9309930577874184,0.9382672794163227,0.97250054217875,0.9309268072247505,0.9436187446117401,0.9393208399415016,0.9293758124113083,0.9384662583470345,0.9329210445284843,0.9378375299274921,0.933850534260273,0.943442415446043,0.934774786233902,0.9372483491897583,0.9278402626514435,0.936755433678627,0.9385298527777195,0.93662179261446,0.9409755021333694
cuv,0.9919972158968449,0.9834060594439507,0.9903619848191738,0.9637603461742401,0.9648470021784306,0.964508667588234,0.9824032075703144,0.9635026939213276,0.9583807736635208,0.957798670977354,0.9704168606549501,0.9661061987280846,0.9608503356575966,0.9220968037843704,0.859487995505333,0.9474173299968243,0.9624799191951752,0.9925066931173205,0.5133158564567566,0.9575575031340122
cvm,0.9822115283459425,0.9853248195722699,0.9652386009693146,0.9727824106812477,0.9839162398129702,0.982836939394474,0.9798221718519926,0.9861975321546197,0.9860395984724164,0.9694334529340267,0.9490807056427002,0.9662283025681973,0.9764075838029385,0.9779310431331396,0.9726153053343296,0.9590558521449566,0.7882332652807236,0.9729516431689262,0.98172727227211,0.9818088766187429
cvt,0.9704970233142376,0.9806511402130127,0.9865234522148967,0.9805713500827551,0.9743113778531551,0.9675380326807499,0.9730400573462248,0.9676200561225414,0.9755478147417307,0.9558869451284409,0.9749614391475916,0.966754850000143,0.9710814151912928,0.962697945535183,0.9610793404281139,0.9608982503414154,0.9861996034160256,0.9458086676895618,0.9697646647691727,0.9277554228901863
cvu,0.9673546552658081,0.988391300663352,0.9490728192031384,0.9630498439073563,0.9733998160809278,0.9567179940640926,0.9581253938376904,0.974926458671689,0.9778776075690985,0.9613803215324879,0.9672625251114368,0.9651487469673157,0.9182872921228409,0.969631364569068,0.964763417840004,0.8973514661192894,0.9113627895712852,0.9731553513556719,0.9656310714781284,0.9633084461092949
cwl,0.9649023860692978,0.9615284129977226,0.9472682699561119,0.9641033299267292,0.9657989963889122,0.9584288895130157,0.9607482440769672,0.9566777385771275,0.9666643179953098,0.9723560120910406,0.9616793617606163,0.9607543013989925,0.9564036428928375,0.9573872573673725,0.9589399807155132,0.9706518054008484,0.9484385550022125,0.960136666893959,0.9545190781354904,0.9819261487573385
cwy,0.9838760923594236,0.9819118641316891,0.9888384360820055,0.965553741902113,0.9759012460708618,0.9821602869778872,0.9765256140381098,0.982717789709568,0.9708208777010441,0.9739833734929562,0.9641162194311619,0.9808178152889013,0.9767579864710569,0.9812241569161415,0.9771049059927464,0.9803272876888514,0.9681469276547432,0.9763230662792921,0.9669250436127186,0.9693481139838696
cxb,0.9788853656500578,0.981308575719595,0.976429084315896,0.9682875946164131,0.9832203388214111,0.9616513960063457,0.9731006640940905,0.9785320423543453,0.9758474994450808,0.9843664802610874,0.9817076977342367,0.9813391547650099,0.9774928614497185,0.9769862145185471,0.9813838452100754,0.9859066354110837,0.9827024545520544,0.9820886179804802,0.9795667473226786,0.9809744488447905
cxc,0.9487394839525223,0.952035129070282,0.963485561311245,0.9767438154667616,0.982757406309247,0.9700493235141039,0.9456800781190395,0.9766258951276541,0.9788117855787277,0.9827509019523859,0.9741921573877335,0.9884968278929591,0.9895167499780655,0.9735048171132803,0.9815463982522488,0.9825536720454693,0.9839889481663704,0.9579722955822945,0.9745431449264288,0.9787815175950527
cxh,0.9466193653643131,0.9830616321414709,0.9163671657443047,0.9381502158939838,0.9721608776599169,0.9937512762844563,0.9747048560529947,0.9875551257282495,0.9788993522524834,0.9737040754407644,0.9610764272511005,0.96913524530828,0.9766372535377741,0.9807529449462891,0.9633856453001499,0.9912555897608399,0.9779855217784643,0.9230672493577003,0.9916684459894896,0.9691478870809078
cxk,0.948299128562212,0.9695540685206652,0.9930955986492336,0.9809121266007423,0.9584331437945366,0.9678564965724945,0.9662261679768562,0.9530111998319626,0.9564942456781864,0.9903811337426305,0.9732919987291098,0.9661468490958214,0.9499417394399643,0.9572852738201618,0.9146557003259659,0.9605154655873775,0.9675207920372486,0.9591239206492901,0.9589947648346424,0.9537855572998524
cxu,0.908426009118557,0.9111149311065674,0.9086273610591888,0.8977733254432678,0.9087444767355919,0.9029984548687935,0.9355444833636284,0.9166497066617012,0.914932407438755,0.9191307350993156,0.9106119722127914,0.9091055765748024,0.9158099815249443,0.9110377952456474,0.9105553925037384,0.9249107167124748,0.9052419066429138,0.9091037884354591,0.922865241765976,0.9067663699388504
cyb,0.9145363196730614,0.9321934729814529,0.9129868373274803,0.9138780608773232,0.9130194112658501,0.912756934762001,0.9069975316524506,0.9106929451227188,0.9141332060098648,0.913352444767952,0.9132408946752548,0.9117308706045151,0.9588149525225163,0.9554622359573841,0.9143297076225281,0.9087541997432709,0.9300276041030884,0.9061793237924576,0.5843872129917145,0.9135674834251404
cyj,0.9814399536699057,0.9807559158653021,0.9824535604566336,0.9783913213759661,0.9699056521058083,0.9825481455773115,0.9748561214655638,0.9675344750285149,0.9835243076086044,0.9785819668322802,0.933816023170948,0.9757339619100094,0.9823998268693686,0.9796732347458601,0.9665335714817047,0.9817060586065054,0.9771190509200096,0.9796274229884148,0.9826062303036451,0.9827948268502951
cyp,0.9847139436751604,0.975645337253809,0.9681327044963837,0.9581762365996838,0.9733690172433853,0.9097957536578178,0.9756449181586504,0.9880334194749594,0.9781386107206345,0.9828781988471746,0.9637780301272869,0.8099988400936127,0.9878458380699158,0.9858390241861343,0.9876850359141827,0.9789407197386026,0.9734707493335009,0.8370029330253601,0.9735032096505165,0.9873634362593293
cze,0.9577414095401764,0.9206715002655983,0.9772719666361809,0.9632532820105553,0.9665738716721535,0.9568405374884605,0.9692902620881796,0.9796569347381592,0.9640775099396706,0.9658217243850231,0.9711980074644089,0.9711453691124916,0.9623533561825752,0.9731700494885445,0.9599849171936512,0.9824861045926809,0.9644100442528725,0.9645866863429546,0.9678856395184994,0.9701481312513351
daa,0.9820274598896503,0.9450038485229015,0.9673101231455803,0.9849892994388938,0.9802007731050253,0.9650062248110771,0.9869556520134211,0.9804127551615238,0.9869264746084809,0.9819025080651045,0.9790139421820641,0.9678097032010555,0.9343039840459824,0.9919743621721864,0.9894535709172487,0.9755120817571878,0.982213830575347,0.9784110188484192,0.9791079517453909,0.9795360546559095
dbd,0.9748533647507429,0.9746019393205643,0.9763132724910975,0.9373384639620781,0.966659352183342,0.9792202562093735,0.9675071202218533,0.9709740020334721,0.9458055905997753,0.9663865715265274,0.9550452195107937,0.9742601905018091,0.9785812292248011,0.9691434912383556,0.9752743933349848,0.9670700915157795,0.9703144133090973,0.9684382453560829,0.98097288236022,0.972969114780426
dbu,0.9813621658831835,0.9885078547522426,0.987390736117959,0.9896734859794378,0.9737125243991613,0.9851029450073838,0.9011235460639,0.9812041856348515,0.9746651072055101,0.9812142606824636,0.9699424505233765,0.9684568867087364,0.9826460462063551,0.9836049564182758,0.9812973216176033,0.9718576855957508,0.9479165151715279,0.9880162058398128,0.940087653696537,0.9744841549545527
dcl,0.9573555514216423,0.9752607084810734,0.991420884616673,0.9918382102623582,0.8812586143612862,0.9855989962816238,0.9893585070967674,0.9393688961863518,0.9863497903570533,0.9681183695793152,0.9632981158792973,0.9628142714500427,0.9779493436217308,0.9691331256181002,0.9821379669010639,0.9650560840964317,0.9882952552288771,0.9901141747832298,0.9949154788628221,0.9694809801876545
dcv,0.9696539454162121,0.9940187358297408,0.9718132559210062,0.9886794937774539,0.8825245127081871,0.979449812322855,0.9682616330683231,0.9624082371592522,0.9846247034147382,0.9571821168065071,0.5860946476459503,0.9709727857261896,0.9710012581199408,0.9714191611856222,0.9670471921563148,0.9679167978465557,0.9698718655854464,0.9379354901611805,0.9912702348083258,0.974277326837182
ddf,0.9731793105602264,0.9725633058696985,0.9825979676097631,0.9754125252366066,0.952386949211359,0.9801749289035797,0.9684199132025242,0.957195695489645,0.9631345085799694,0.9647783748805523,0.9875899432227015,0.9885755414143205,0.9779132511466742,0.8525224030017853,0.9777303636074066,0.9823318421840668,0.9879383835941553,0.9693921953439713,0.9806040450930595,0.9131473302841187
ddn,0.9544031172990799,0.9559709541499615,0.9935156740248203,0.9564403034746647,0.9596954472362995,0.9524175971746445,0.9657140076160431,0.9554312825202942,0.9544962346553802,0.963740561157465,0.9560584016144276,0.9546327702701092,0.9609098322689533,0.9707495830953121,0.8129110485315323,0.958159863948822,0.960843276232481,0.9672304429113865,0.9540814310312271,0.9608180895447731
der,0.9783270470798016,0.9741149321198463,0.9451041184365749,0.9612635746598244,0.9724415447562933,0.9832602180540562,0.9873649822548032,0.9761757664382458,0.9790785349905491,0.9881823342293501,0.9662912599742413,0.9743823260068893,0.9600145481526852,0.988693623803556,0.9754433166235685,0.9883982809260488,0.9828287716954947,0.9746057093143463,0.9682670719921589,0.9758593048900366
det,0.9688590690493584,0.9844457358121872,0.5794610381126404,0.9608030617237091,0.7981399595737457,0.9695423059165478,0.979078147560358,0.9645476676523685,0.9934319066815078,0.9770192261785269,0.9856979325413704,0.9733057897537947,0.9772981684654951,0.9643184617161751,0.9673733599483967,0.9801123719662428,0.9927083947695792,0.9929261421784759,0.9614196121692657,0.9841012209653854
dfh,0.9647747650742531,0.9723952021449804,0.964326411485672,0.9655355922877789,0.974607989192009,0.9460871256887913,0.9677285216748714,0.9697379153221846,0.9635283388197422,0.9757643043994904,0.9527133740484715,0.9604093357920647,0.977218234911561,0.9641847163438797,0.9403975233435631,0.9657837636768818,0.8962824046611786,0.9708991553634405,0.9729575254023075,0.970610499382019
